Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27/03/2018,EQ,2825.00,2863.00,2823.05,2817.00,2843.80,2847.70,2845.60,3259.05,2252.80,1247287.00,3549278192.60,101404.00
28/03/2018,EQ,2835.90,2875.00,2825.00,2847.70,2849.35,2849.15,2854.33,3259.05,2252.80,3432827.00,9798420780.50,127771.00
02/04/2018,EQ,2840.00,2914.00,2840.00,2849.15,2903.00,2909.65,2888.94,3259.05,2252.80,831494.00,2402139242.20,67851.00
03/04/2018,EQ,2892.10,2929.90,2892.10,2909.65,2908.40,2911.25,2907.92,3259.05,2252.80,968645.00,2816742760.65,49338.00
04/04/2018,EQ,2929.45,2934.00,2892.00,2911.25,2906.90,2910.90,2914.91,3259.05,2252.80,1420910.00,4141824122.70,73678.00
05/04/2018,EQ,2926.55,2963.75,2920.35,2910.90,2954.10,2957.95,2949.56,3259.05,2252.80,904712.00,2668499201.95,50519.00
06/04/2018,EQ,2954.00,2960.00,2926.55,2957.95,2939.70,2950.30,2943.69,3259.05,2252.80,564509.00,1661739852.00,35618.00
09/04/2018,EQ,2939.70,2963.50,2915.00,2950.30,2925.05,2923.90,2936.88,3259.05,2252.80,617933.00,1814796241.20,61304.00
10/04/2018,EQ,2925.70,2957.25,2925.70,2923.90,2933.40,2937.60,2943.58,3259.05,2252.80,592266.00,1743380856.55,56834.00
11/04/2018,EQ,2950.60,3025.00,2945.60,2937.60,3010.00,3014.15,2987.68,3259.05,2252.80,1562208.00,4667384473.90,79572.00
12/04/2018,EQ,3010.00,3150.00,3007.95,3014.15,3136.00,3139.25,3116.29,3259.05,2252.80,3057180.00,9527046571.40,138550.00
13/04/2018,EQ,3150.00,3240.80,3132.10,3139.25,3145.50,3153.30,3181.37,3259.05,2252.80,4089559.00,13010404291.35,147501.00
16/04/2018,EQ,3116.00,3199.95,3110.75,3153.30,3185.05,3187.65,3169.39,3259.05,2252.80,3135137.00,9936460532.70,142448.00
17/04/2018,EQ,3187.65,3194.95,3147.20,3187.65,3163.60,3166.60,3165.81,3259.05,2252.80,1650862.00,5226319906.40,119475.00
18/04/2018,EQ,3166.00,3193.45,3145.85,3166.60,3162.70,3159.10,3166.57,3259.05,2252.80,1216533.00,3852231610.80,57846.00
19/04/2018,EQ,3179.90,3217.20,3165.75,3159.10,3191.15,3191.15,3190.56,3259.05,2252.80,2410476.00,7690774760.80,108523.00
20/04/2018,EQ,3250.00,3422.35,3240.00,3191.15,3414.00,3402.45,3351.07,3422.35,2252.80,9232831.00,30939850872.20,287034.00
23/04/2018,EQ,3424.00,3557.90,3389.55,3402.45,3395.90,3408.65,3478.05,3557.90,2268.00,7592955.00,26408656911.80,296796.00
24/04/2018,EQ,3410.00,3443.15,3342.50,3408.65,3380.00,3385.65,3385.70,3557.90,2268.00,4157168.00,14074937538.35,191406.00
25/04/2018,EQ,3385.00,3483.00,3365.05,3385.65,3466.00,3470.25,3445.24,3557.90,2268.00,4098287.00,14119584532.15,186272.00
26/04/2018,EQ,3467.00,3560.00,3467.00,3470.25,3523.95,3539.25,3528.84,3560.00,2268.00,6067517.00,21411274498.95,155107.00
27/04/2018,EQ,3525.00,3544.00,3420.00,3539.25,3458.00,3451.95,3475.49,3560.00,2268.00,2250665.00,7822168277.85,143297.00
30/04/2018,EQ,3451.95,3549.00,3437.60,3451.95,3529.00,3532.10,3523.56,3560.00,2268.50,1729279.00,6093220317.25,109746.00
02/05/2018,EQ,3530.50,3532.20,3471.30,3532.10,3500.00,3499.75,3496.99,3560.00,2268.50,1579023.00,5521825658.30,142452.00
03/05/2018,EQ,3509.80,3526.00,3470.40,3499.75,3481.75,3481.85,3501.58,3560.00,2268.50,1880775.00,6585681501.25,132523.00
04/05/2018,EQ,3492.00,3497.00,3470.00,3481.85,3479.00,3480.75,3485.14,3560.00,2268.50,1173622.00,4090241756.40,60186.00
07/05/2018,EQ,3490.00,3490.00,3410.90,3480.75,3428.00,3420.95,3438.41,3560.00,2316.00,1742213.00,5990435302.85,95521.00
08/05/2018,EQ,3434.70,3486.50,3396.70,3420.95,3440.20,3441.20,3447.80,3560.00,2316.00,1496410.00,5159322100.45,75803.00
09/05/2018,EQ,3440.20,3494.75,3440.20,3441.20,3488.50,3489.30,3480.95,3560.00,2316.00,1307525.00,4551423047.50,74986.00
10/05/2018,EQ,3502.95,3511.15,3440.20,3489.30,3446.30,3451.25,3478.59,3560.00,2316.00,1929339.00,6711381185.70,78782.00
11/05/2018,EQ,3454.20,3485.00,3442.50,3451.25,3461.00,3456.95,3461.07,3560.00,2316.00,1313938.00,4547636850.35,44332.00
14/05/2018,EQ,3457.00,3471.00,3410.80,3456.95,3440.00,3433.55,3427.81,3560.00,2323.10,1216947.00,4171459981.05,67155.00
15/05/2018,EQ,3450.00,3495.80,3433.70,3433.55,3487.00,3482.40,3477.97,3560.00,2323.10,976445.00,3396047379.25,72769.00
16/05/2018,EQ,3479.95,3509.00,3475.25,3482.40,3497.00,3493.90,3494.21,3560.00,2323.10,824225.00,2880012135.00,62359.00
17/05/2018,EQ,3512.95,3533.15,3476.00,3493.90,3480.80,3491.80,3509.69,3560.00,2323.10,1484024.00,5208463595.05,147144.00
18/05/2018,EQ,3480.80,3517.70,3458.00,3491.80,3495.00,3502.05,3487.86,3560.00,2323.10,937498.00,3269860706.55,71488.00
21/05/2018,EQ,3528.70,3592.00,3518.05,3502.05,3551.80,3556.75,3567.15,3592.00,2323.10,1723089.00,6146517739.55,113610.00
22/05/2018,EQ,3558.00,3574.95,3493.70,3556.75,3514.40,3508.90,3520.43,3592.00,2323.10,928708.00,3269452704.00,71360.00
23/05/2018,EQ,3525.00,3545.00,3481.00,3508.90,3498.95,3495.10,3513.84,3592.00,2323.10,753649.00,2648198399.95,65699.00
24/05/2018,EQ,3510.00,3615.00,3502.35,3495.10,3610.75,3603.70,3579.69,3615.00,2323.10,1481158.00,5302086674.25,78667.00
25/05/2018,EQ,3625.00,3674.80,3572.55,3603.70,3589.90,3585.80,3633.11,3674.80,2323.10,1884886.00,6848001305.30,142355.00
28/05/2018,EQ,3616.50,3616.50,3486.00,3585.80,3499.35,3502.05,3516.38,3674.80,2323.10,1858399.00,6534828349.50,142950.00
29/05/2018,EQ,3529.90,3544.00,3488.00,3502.05,3519.95,3523.50,3517.42,3674.80,2323.10,1762656.00,6200008340.15,101072.00
30/05/2018,EQ,3509.05,3533.00,3482.50,3523.50,3507.50,3514.10,3508.90,3674.80,2323.10,1889553.00,6630243746.65,125085.00
31/05/2018,EQ,1734.00,1759.05,1726.10,3514.10,1748.85,1741.05,1742.44,3674.80,1726.10,5049371.00,8798250473.70,207998.00
01/06/2018,EQ,1754.00,1757.50,1716.30,1741.05,1732.00,1732.45,1742.29,3674.80,1716.30,1603856.00,2794386298.35,74272.00
04/06/2018,EQ,1745.00,1749.00,1712.60,1732.45,1742.00,1744.25,1730.25,3674.80,1712.60,1681483.00,2909393689.70,96686.00
05/06/2018,EQ,1744.00,1751.90,1711.15,1744.25,1723.00,1721.60,1728.88,3674.80,1711.15,2449568.00,4235000687.90,133067.00
06/06/2018,EQ,1723.00,1734.90,1715.20,1721.60,1725.00,1725.75,1725.85,3674.80,1711.15,2236512.00,3859874684.10,73770.00
07/06/2018,EQ,1725.00,1749.00,1723.80,1725.75,1734.05,1735.55,1738.00,3674.80,1711.15,2414762.00,4196845765.20,105531.00
08/06/2018,EQ,1735.00,1757.30,1735.00,1735.55,1742.95,1747.10,1748.59,3674.80,1711.15,2582138.00,4515097488.70,90908.00
11/06/2018,EQ,1747.10,1763.00,1743.00,1747.10,1750.90,1749.70,1752.55,3674.80,1711.15,2179378.00,3819463189.45,104681.00
12/06/2018,EQ,1757.00,1785.00,1753.00,1749.70,1781.05,1781.00,1773.52,3674.80,1711.15,4608875.00,8173948345.10,108707.00
13/06/2018,EQ,1816.00,1831.65,1798.00,1781.00,1824.00,1824.10,1818.17,3674.80,1711.15,5370983.00,9765380711.80,236378.00
14/06/2018,EQ,1830.00,1832.30,1784.00,1824.10,1784.95,1787.55,1795.49,3674.80,1711.15,3819998.00,6858771088.20,185231.00
15/06/2018,EQ,1800.00,1847.10,1788.60,1787.55,1840.00,1840.05,1823.42,3674.80,1711.15,9183574.00,16745544383.35,232555.00
18/06/2018,EQ,1867.95,1867.95,1822.15,1840.05,1824.00,1829.00,1840.85,3674.80,1711.15,4674987.00,8605956299.90,212032.00
19/06/2018,EQ,1822.15,1839.00,1821.00,1829.00,1822.90,1824.50,1829.83,3674.80,1711.15,3245034.00,5937862115.25,139033.00
20/06/2018,EQ,1832.00,1836.30,1818.60,1824.50,1820.00,1822.45,1828.68,3674.80,1711.15,3107695.00,5682968753.90,151059.00
21/06/2018,EQ,1832.00,1832.00,1817.60,1822.45,1820.00,1819.35,1822.83,3674.80,1711.15,2910659.00,5305644225.80,130989.00
22/06/2018,EQ,1827.00,1827.00,1799.55,1819.35,1809.00,1809.80,1810.38,3674.80,1711.15,2949458.00,5339626532.70,225703.00
25/06/2018,EQ,1811.90,1822.35,1806.00,1809.80,1817.75,1819.25,1817.52,3674.80,1711.15,2083217.00,3786278981.15,115086.00
26/06/2018,EQ,1823.00,1861.00,1821.00,1819.25,1852.05,1852.00,1842.52,3674.80,1711.15,4679712.00,8622455574.95,160270.00
27/06/2018,EQ,1860.00,1885.15,1851.25,1852.00,1857.50,1858.00,1870.51,3674.80,1711.15,4081208.00,7633922937.85,163411.00
28/06/2018,EQ,1865.00,1871.00,1826.30,1858.00,1844.10,1842.70,1846.23,3674.80,1711.15,4888125.00,9024622355.45,176902.00
29/06/2018,EQ,1844.90,1867.40,1842.30,1842.70,1844.95,1847.75,1851.25,3674.80,1711.15,3506276.00,6490978437.60,213525.00
02/07/2018,EQ,1852.00,1857.80,1841.10,1847.75,1854.05,1851.35,1852.00,3674.80,1711.15,2650290.00,4908342579.90,137325.00
03/07/2018,EQ,1859.95,1879.90,1857.05,1851.35,1874.25,1874.05,1872.16,3674.80,1711.15,3242233.00,6069985147.50,191297.00
04/07/2018,EQ,1879.90,1879.90,1857.15,1874.05,1867.00,1866.15,1863.61,3674.80,1711.15,2700614.00,5032886447.20,116958.00
05/07/2018,EQ,1873.00,1887.50,1862.10,1866.15,1883.80,1880.30,1874.33,3674.80,1711.15,2472571.00,4634408415.65,94620.00
06/07/2018,EQ,1882.85,1921.00,1881.65,1880.30,1917.75,1912.95,1907.65,3674.80,1711.15,3713781.00,7084608223.60,143673.00
09/07/2018,EQ,1924.00,1924.40,1876.50,1912.95,1884.20,1883.00,1888.15,3674.80,1711.15,6151747.00,11615411506.80,193730.00
10/07/2018,EQ,1898.00,1898.90,1870.75,1883.00,1876.05,1875.10,1881.79,3674.80,1711.15,5303302.00,9979704601.25,187687.00
11/07/2018,EQ,1900.00,1998.00,1894.15,1875.10,1970.00,1979.90,1951.99,3674.80,1711.15,22903802.00,44708105351.40,482657.00
12/07/2018,EQ,1984.00,1990.90,1960.50,1979.90,1973.00,1971.35,1972.52,3674.80,1711.15,6921701.00,13653172983.90,204057.00
13/07/2018,EQ,1975.00,1997.90,1974.00,1971.35,1977.60,1981.10,1986.23,3674.80,1711.15,4148185.00,8239240068.00,146909.00
16/07/2018,EQ,1990.00,1996.00,1977.45,1981.10,1988.85,1989.20,1988.74,3674.80,1711.15,2582159.00,5135235030.60,112338.00
17/07/2018,EQ,1989.00,2009.00,1981.00,1989.20,2000.00,2002.15,1994.60,3674.80,1711.15,3315492.00,6613072315.45,105130.00
18/07/2018,EQ,2005.00,2011.70,1993.05,2002.15,2000.00,2000.25,2000.88,3674.80,1711.15,2013869.00,4029511535.60,93022.00
19/07/2018,EQ,2002.10,2010.45,1970.00,2000.25,1986.00,1981.40,1984.27,3674.80,1711.15,1746318.00,3465172736.00,81270.00
20/07/2018,EQ,1984.90,2000.00,1984.00,1981.40,1998.10,1996.60,1993.61,3674.80,1711.15,1934995.00,3857631216.00,97910.00
23/07/2018,EQ,2001.00,2009.95,1986.00,1996.60,2001.10,2005.65,2005.83,3674.80,1711.15,2086201.00,4184572277.10,88812.00
24/07/2018,EQ,2015.00,2015.00,1984.15,2005.65,1996.45,1999.00,1998.52,3674.80,1711.15,2038423.00,4073820958.05,96571.00
25/07/2018,EQ,2001.90,2002.00,1968.40,1999.00,1977.50,1981.50,1979.25,3674.80,1711.15,1535492.00,3039127153.40,92993.00
26/07/2018,EQ,1974.95,1985.00,1955.10,1981.50,1956.00,1964.70,1968.67,3674.80,1711.15,3503036.00,6896326862.90,110618.00
27/07/2018,EQ,1960.85,1964.65,1940.30,1964.70,1943.75,1943.75,1948.53,3674.80,1711.15,2033977.00,3963271946.50,103516.00
30/07/2018,EQ,1943.00,1954.70,1931.55,1943.75,1944.30,1944.60,1942.30,3674.80,1711.15,1579251.00,3067386014.45,74802.00
31/07/2018,EQ,1942.00,1947.00,1928.00,1944.60,1947.00,1940.20,1934.85,3674.80,1711.15,2204803.00,4265970111.15,125163.00
01/08/2018,EQ,1949.95,1981.55,1949.80,1940.20,1973.00,1976.50,1972.85,3674.80,1711.15,2425180.00,4784507538.70,94019.00
02/08/2018,EQ,1980.00,1985.00,1945.00,1976.50,1947.50,1948.40,1960.41,3674.80,1711.15,1509287.00,2958815209.40,85680.00
03/08/2018,EQ,1956.50,1982.05,1956.50,1948.40,1978.00,1979.45,1973.58,3674.80,1711.15,1505131.00,2970498995.40,91920.00
06/08/2018,EQ,1997.00,1998.95,1972.25,1979.45,1975.05,1975.55,1981.25,3674.80,1711.15,1532249.00,3035769014.75,62917.00
07/08/2018,EQ,1978.20,1979.15,1960.50,1975.55,1969.00,1967.35,1967.34,3674.80,1711.15,1353560.00,2662908261.65,95485.00
08/08/2018,EQ,1972.00,1978.30,1962.00,1967.35,1975.00,1974.00,1969.57,3674.80,1711.15,1315062.00,2590100268.35,78555.00
09/08/2018,EQ,1980.00,1980.80,1966.00,1974.00,1978.00,1974.35,1974.51,3674.80,1711.15,2060297.00,4068073026.60,88956.00
10/08/2018,EQ,1980.95,1996.50,1972.05,1974.35,1992.00,1993.10,1985.67,3674.80,1711.15,2784105.00,5528317088.35,105306.00
13/08/2018,EQ,1997.80,2004.25,1990.00,1993.10,1999.50,2000.15,1998.04,3674.80,1711.15,3559575.00,7112184424.50,176860.00
14/08/2018,EQ,1992.00,2024.60,1982.40,2000.15,2000.00,2003.55,2010.34,3674.80,1711.15,3311765.00,6657770585.30,120349.00
16/08/2018,EQ,2000.30,2020.05,1995.00,2003.55,2009.10,2008.50,2008.49,3674.80,1711.15,2152065.00,4322407891.55,153660.00
17/08/2018,EQ,2013.85,2021.90,2004.00,2008.50,2010.00,2012.75,2012.85,3674.80,1711.15,1213731.00,2443058585.35,114738.00
20/08/2018,EQ,2024.00,2024.00,2003.70,2012.75,2014.15,2009.95,2011.43,3674.80,1711.15,1587032.00,3192197146.60,125610.00
21/08/2018,EQ,2010.15,2024.00,2004.00,2009.95,2014.00,2017.65,2015.38,3674.80,1711.15,1376866.00,2774903727.95,67624.00
23/08/2018,EQ,2022.80,2038.00,2020.30,2017.65,2033.90,2035.10,2030.81,3674.80,1711.15,3046791.00,6187460520.70,147069.00
24/08/2018,EQ,2035.10,2046.00,2031.00,2035.10,2041.60,2043.00,2041.86,3674.80,1711.15,1570533.00,3206801587.60,89779.00
27/08/2018,EQ,2043.00,2059.00,2035.00,2043.00,2050.05,2050.90,2051.79,3674.80,1711.15,1532702.00,3144788538.70,95164.00
28/08/2018,EQ,2055.00,2072.00,2052.00,2050.90,2069.95,2069.20,2065.50,3674.80,1711.15,1987983.00,4106175143.60,108533.00
29/08/2018,EQ,2072.50,2076.60,2045.60,2069.20,2073.25,2072.00,2065.10,3674.80,1711.15,1525867.00,3151066991.15,88327.00
30/08/2018,EQ,2068.00,2085.00,2065.50,2072.00,2081.25,2082.40,2078.06,3674.80,1711.15,2408020.00,5003999131.15,125517.00
31/08/2018,EQ,2082.30,2092.00,2074.00,2082.40,2078.00,2078.40,2082.10,3674.80,1711.15,2504554.00,5214722720.85,137612.00
03/09/2018,EQ,2084.80,2090.00,2048.40,2078.40,2050.30,2052.90,2072.50,3674.80,1711.15,1439711.00,2983803308.90,66713.00
04/09/2018,EQ,2059.80,2104.75,2056.95,2052.90,2100.00,2098.90,2093.77,3674.80,1711.15,4420803.00,9256152898.55,272369.00
05/09/2018,EQ,2100.00,2107.25,2075.05,2098.90,2077.00,2079.25,2086.52,3674.80,1711.15,1681106.00,3507659103.70,125377.00
06/09/2018,EQ,2075.00,2081.50,2060.30,2079.25,2074.50,2075.30,2070.41,3674.80,1711.15,2238097.00,4633767811.50,123504.00
07/09/2018,EQ,2079.30,2084.00,2065.40,2075.30,2078.75,2079.85,2076.27,3674.80,1711.15,1312182.00,2724446612.15,91094.00
10/09/2018,EQ,2084.40,2093.40,2074.25,2079.85,2084.00,2080.75,2083.98,3674.80,1711.15,1530539.00,3189620194.90,96119.00
11/09/2018,EQ,2089.00,2089.00,2042.20,2080.75,2045.15,2046.25,2055.93,3674.80,1711.15,3679745.00,7565314867.50,153230.00
12/09/2018,EQ,2052.35,2068.90,2040.00,2046.25,2045.00,2043.95,2048.93,3674.80,1711.15,2307661.00,4728228780.20,135528.00
14/09/2018,EQ,2044.00,2071.55,2018.15,2043.95,2066.95,2065.40,2042.02,3674.80,1711.15,3642038.00,7437129776.35,160266.00
17/09/2018,EQ,2070.00,2077.80,2054.55,2065.40,2072.00,2074.15,2067.17,3674.80,1711.15,1033857.00,2137157571.10,66371.00
18/09/2018,EQ,2073.00,2078.80,2057.60,2074.15,2074.00,2070.75,2069.75,3674.80,1711.15,1456507.00,3014609448.25,77936.00
19/09/2018,EQ,2071.90,2089.00,2066.85,2070.75,2076.00,2077.90,2081.53,3674.80,1711.15,1301268.00,2708622535.50,122321.00
21/09/2018,EQ,2077.00,2121.00,2050.15,2077.90,2111.90,2103.15,2083.75,3674.80,1711.15,4508530.00,9394632968.15,163985.00
24/09/2018,EQ,2115.00,2210.50,2098.15,2103.15,2208.00,2198.45,2168.27,3674.80,1711.15,3032226.00,6574669912.90,134605.00
25/09/2018,EQ,2204.90,2211.90,2153.80,2198.45,2183.10,2183.20,2186.15,3674.80,1711.15,2868778.00,6271565161.10,141519.00
26/09/2018,EQ,2187.00,2199.00,2135.10,2183.20,2147.15,2142.15,2161.80,3674.80,1711.15,1970951.00,4260808099.45,95921.00
27/09/2018,EQ,2141.90,2209.70,2135.80,2142.15,2185.00,2188.85,2175.57,3674.80,1711.15,3311802.00,7205048027.40,110444.00
28/09/2018,EQ,2178.00,2190.00,2158.85,2188.85,2186.00,2183.70,2177.54,3674.80,1711.15,2904371.00,6324389223.40,150520.00
01/10/2018,EQ,2190.90,2275.95,2190.35,2183.70,2250.30,2255.55,2242.36,3674.80,1711.15,3772208.00,8458652684.90,201352.00
03/10/2018,EQ,2250.30,2255.00,2155.60,2255.55,2156.65,2162.85,2195.08,3674.80,1711.15,3902322.00,8565892400.85,205361.00
04/10/2018,EQ,2156.60,2156.65,2056.35,2162.85,2063.00,2064.80,2084.35,3674.80,1711.15,4762419.00,9926539004.55,190870.00
05/10/2018,EQ,2050.00,2120.00,2020.90,2064.80,2100.00,2102.65,2079.05,3674.80,1711.15,3417624.00,7105425699.55,141442.00
08/10/2018,EQ,2102.65,2122.20,2048.15,2102.65,2077.40,2077.55,2074.99,3674.80,1711.15,2010154.00,4171051462.05,133651.00
09/10/2018,EQ,2080.35,2107.65,2053.20,2077.55,2093.20,2091.80,2086.07,3674.80,1711.15,1867130.00,3894967407.80,95316.00
10/10/2018,EQ,2100.00,2105.95,2029.00,2091.80,2044.00,2043.60,2063.10,3674.80,1711.15,2749573.00,5672634238.60,185433.00
11/10/2018,EQ,1985.00,2013.00,1941.00,2043.60,1995.00,1979.95,1984.80,3674.80,1711.15,4700256.00,9329052362.35,217064.00
12/10/2018,EQ,1978.00,1978.00,1903.00,1979.95,1920.00,1918.30,1927.35,3674.80,1711.15,9373289.00,18065633066.80,337356.00
15/10/2018,EQ,1940.00,1955.55,1920.00,1918.30,1954.60,1949.50,1939.74,3674.80,1711.15,2638151.00,5117323443.30,102337.00
16/10/2018,EQ,1958.00,1971.90,1935.00,1949.50,1964.05,1962.30,1952.66,3674.80,1711.15,2815425.00,5497567674.45,116402.00
17/10/2018,EQ,1970.00,1989.00,1920.00,1962.30,1930.00,1929.40,1945.40,3674.80,1711.15,2779207.00,5406659605.95,149723.00
19/10/2018,EQ,1929.00,1929.00,1870.05,1929.40,1920.00,1913.20,1896.96,3674.80,1711.15,3428776.00,6504263185.65,152721.00
22/10/2018,EQ,1914.00,1916.00,1886.95,1913.20,1900.25,1903.00,1903.03,3674.80,1711.15,1778496.00,3384527484.40,104583.00
23/10/2018,EQ,1888.00,1898.00,1837.00,1903.00,1847.75,1843.65,1865.59,3674.80,1711.15,2752811.00,5135609621.30,150962.00
24/10/2018,EQ,1852.05,1874.00,1811.10,1843.65,1865.50,1848.50,1841.95,3674.80,1711.15,2735913.00,5039409502.55,143163.00
25/10/2018,EQ,1844.00,1876.90,1825.05,1848.50,1845.00,1853.00,1859.30,3674.80,1711.15,2507233.00,4661706320.60,160372.00
26/10/2018,EQ,1853.90,1853.90,1791.10,1853.00,1796.00,1799.10,1813.56,3674.80,1711.15,2285970.00,4145736813.30,166483.00
29/10/2018,EQ,1808.70,1877.95,1784.35,1799.10,1866.00,1871.00,1832.62,3674.80,1711.15,2609483.00,4782188593.40,119651.00
30/10/2018,EQ,1867.00,1909.40,1845.00,1871.00,1894.00,1894.80,1890.59,3674.80,1711.15,2404883.00,4546640692.80,125360.00
31/10/2018,EQ,1900.00,1943.90,1875.45,1894.80,1934.60,1938.15,1915.93,3674.80,1711.15,2769190.00,5305567326.85,155493.00
01/11/2018,EQ,1943.65,1944.35,1901.30,1938.15,1928.00,1935.75,1918.75,3674.80,1711.15,2769759.00,5314468623.65,136593.00
02/11/2018,EQ,1934.20,1954.60,1905.00,1935.75,1913.45,1913.45,1926.04,3674.80,1711.15,1818635.00,3502756049.75,89292.00
05/11/2018,EQ,1910.00,1927.35,1884.75,1913.45,1894.00,1890.85,1901.41,3674.80,1711.15,1713366.00,3257810198.80,97267.00
06/11/2018,EQ,1894.00,1937.50,1891.00,1890.85,1930.00,1932.70,1926.88,3674.80,1711.15,1398710.00,2695142003.45,81458.00
07/11/2018,EQ,1940.00,1949.00,1937.00,1932.70,1941.00,1942.15,1942.26,3674.80,1711.15,144530.00,280714185.30,9190.00
09/11/2018,EQ,1961.00,1961.95,1905.00,1942.15,1908.00,1909.20,1918.61,3674.80,1711.15,2570479.00,4931753732.35,201582.00
12/11/2018,EQ,1908.50,1946.10,1908.50,1909.20,1917.80,1914.85,1928.01,3674.80,1711.15,2552008.00,4920284833.90,94374.00
13/11/2018,EQ,1915.00,1939.00,1903.00,1914.85,1936.20,1934.95,1927.95,3674.80,1711.15,1418432.00,2734662510.75,60182.00
14/11/2018,EQ,1925.00,1929.90,1870.00,1934.95,1880.00,1880.65,1883.81,3674.80,1711.15,2422318.00,4563195896.65,112536.00
15/11/2018,EQ,1864.00,1899.00,1857.60,1880.65,1877.00,1872.85,1881.50,3674.80,1711.15,1829123.00,3441500866.15,132944.00
16/11/2018,EQ,1889.00,1899.80,1870.25,1872.85,1889.00,1886.60,1883.01,3674.80,1711.15,1829729.00,3445403284.00,86826.00
19/11/2018,EQ,1899.00,1907.35,1864.30,1886.60,1902.00,1902.45,1883.58,3674.80,1711.15,1740628.00,3278604708.10,81373.00
20/11/2018,EQ,1902.00,1902.00,1874.20,1902.45,1880.00,1878.25,1883.47,3674.80,1711.15,1190182.00,2241673953.05,60265.00
21/11/2018,EQ,1871.00,1871.05,1798.55,1878.25,1813.00,1812.00,1813.73,3674.80,1711.15,3840461.00,6965554445.00,182675.00
22/11/2018,EQ,1820.00,1847.60,1809.95,1812.00,1816.20,1812.55,1830.63,3674.80,1711.15,3194219.00,5847440797.40,139414.00
26/11/2018,EQ,1819.00,1860.00,1784.50,1812.55,1846.00,1846.10,1813.41,3674.80,1711.15,4333177.00,7857828743.15,203328.00
27/11/2018,EQ,1854.00,1897.90,1835.35,1846.10,1895.00,1890.25,1864.24,3674.80,1711.15,3344839.00,6235572685.10,143244.00
28/11/2018,EQ,1889.00,1989.00,1882.50,1890.25,1985.05,1983.90,1951.77,3674.80,1711.15,5313249.00,10370244428.75,227744.00
29/11/2018,EQ,1997.00,1997.00,1942.55,1983.90,1970.00,1960.55,1964.64,3674.80,1711.15,4035441.00,7928194385.75,160612.00
30/11/2018,EQ,1966.00,1991.00,1959.85,1960.55,1974.80,1968.25,1972.18,3674.80,1711.15,5268901.00,10391195273.15,205076.00
03/12/2018,EQ,1984.00,1990.00,1968.30,1968.25,1984.00,1982.40,1978.67,3674.80,1711.15,1610576.00,3186800046.15,125194.00
04/12/2018,EQ,1983.00,2019.40,1971.00,1982.40,2009.85,2010.85,2004.77,3674.80,1711.15,3270615.00,6556823314.95,143841.00
05/12/2018,EQ,2006.00,2018.00,1985.00,2010.85,2003.90,2006.75,2004.02,3674.80,1711.15,2501539.00,5013123489.45,107625.00
06/12/2018,EQ,1998.00,2017.00,1979.60,2006.75,1990.00,1992.70,1997.82,3674.80,1711.15,2321216.00,4637371315.50,123556.00
07/12/2018,EQ,1985.05,2003.90,1973.00,1992.70,1999.85,1995.20,1991.36,3674.80,1711.15,1680420.00,3346325826.50,99269.00
10/12/2018,EQ,1975.00,2011.00,1960.00,1995.20,1961.00,1975.80,1988.81,3674.80,1711.15,2010786.00,3999073163.95,131125.00
11/12/2018,EQ,1970.00,2010.00,1961.00,1975.80,1997.05,2000.00,1993.07,3674.80,1711.15,2942014.00,5863626489.60,155565.00
12/12/2018,EQ,2001.10,2022.00,1984.95,2000.00,2016.50,2016.80,2011.87,3674.80,1711.15,2219993.00,4466342395.75,137802.00
13/12/2018,EQ,2024.00,2029.70,1974.50,2016.80,1981.95,1982.60,1995.57,3674.80,1711.15,3748429.00,7480237533.05,230059.00
14/12/2018,EQ,1983.00,1998.95,1975.25,1982.60,1989.00,1989.75,1984.61,3674.80,1711.15,2473761.00,4909442438.40,131978.00
17/12/2018,EQ,1999.00,2004.90,1985.00,1989.75,1992.90,1994.30,1993.85,3674.80,1711.15,1227921.00,2448295270.75,82547.00
18/12/2018,EQ,1991.90,2002.00,1976.40,1994.30,1987.90,1987.85,1986.56,3674.80,1711.15,1768742.00,3513711449.25,98048.00
19/12/2018,EQ,1984.80,1984.80,1960.05,1987.85,1970.80,1968.45,1968.84,3674.80,1711.15,2498833.00,4919804830.75,162431.00
20/12/2018,EQ,1953.80,1974.90,1946.00,1968.45,1955.00,1954.05,1955.65,3674.80,1711.15,1940277.00,3794509954.25,110330.00
21/12/2018,EQ,1948.00,1950.00,1886.55,1954.05,1905.00,1895.80,1913.17,3674.80,1711.15,3729956.00,7136052188.45,148411.00
24/12/2018,EQ,1905.80,1938.90,1905.00,1895.80,1922.00,1918.50,1924.70,3674.80,1711.15,1864116.00,3587857371.60,94556.00
26/12/2018,EQ,1921.80,1921.80,1870.25,1918.50,1892.00,1889.20,1884.77,3674.80,1711.15,2446614.00,4611297888.70,97165.00
27/12/2018,EQ,1909.00,1941.70,1872.10,1889.20,1909.10,1908.95,1920.44,3674.80,1711.15,4968201.00,9541145913.90,143656.00
28/12/2018,EQ,1915.00,1920.00,1893.00,1908.95,1897.00,1896.05,1907.36,3674.80,1711.15,2239130.00,4270838131.80,112230.00
31/12/2018,EQ,1908.00,1909.00,1886.15,1896.05,1894.75,1893.05,1896.42,3674.80,1711.15,1879740.00,3564772253.95,66284.00
